page,name,url
56,Sao Paulo HTL01 Data Center,https://www.datacenters.com/digital-realty-sao-paulo-htl01
56,TLV04 Tel Aviv Data Center,https://www.datacenters.com/edgeconnex-tlv04-tel-aviv
56,VA-5 - Northern Virginia Data Center,https://www.datacenters.com/iron-mountain-va-5-northern-virginia
56,NSCY02 Nicosia Data Center,https://www.datacenters.com/netshop-isp-nscy02-nicosia
56,AMS4 Amsterdam Data Center,https://www.datacenters.com/zenlayer-ams4-amsterdam
56,Providence 3,https://www.datacenters.com/prov-net-irontrust-networks-providence-3
56,LADC4 - Los Angeles Data Center,https://www.datacenters.com/colocation-america-ladc4-los-angeles
56,JHB1 Johannesburg SA,https://www.datacenters.com/hivelocity-jhb1-johannesburg-sa
56,Mumbai,https://www.datacenters.com/vultr-mumbai
56,BOG1 - Hostdime Bogota DC2 Data Center PoP,https://www.datacenters.com/mod-mission-critical-bog1-hostdime-bogota-dc2-pop
57,Taizhou Telecom Hub IDC Data Center,https://www.datacenters.com/china-telecom-taizhou-telecom-hub-idc
57,Providence 3,https://www.datacenters.com/prov-net-irontrust-networks-providence-3
57,LADC4 - Los Angeles Data Center,https://www.datacenters.com/colocation-america-ladc4-los-angeles
57,CAI1 Cairo Data Center,https://www.datacenters.com/zenlayer-cai1-cairo
57,AMS4 Amsterdam Data Center,https://www.datacenters.com/zenlayer-ams4-amsterdam
57,Shanghai Xingshun Data Center,https://www.datacenters.com/china-telecom-shanghai-xingshun
57,Dongguan Dalang IDC Data Center,https://www.datacenters.com/china-telecom-dongguan-dalang-idc
57,Liyang Kunlun Road IDC Data Center,https://www.datacenters.com/china-telecom-liyang-kunlun-road-idc
57,SE2 - Tierpoint Seattle Data Center PoP,https://www.datacenters.com/mod-mission-critical-se2-tierpoint-seattle-pop
57,SEL1 Seoul Data Center,https://www.datacenters.com/zenlayer-sel1-seoul
57,Equinix FR1 Data Center,https://www.datacenters.com/china-telecom-equinix-fr1
57,Dallas Data Center,https://www.datacenters.com/cogent-communications-dallas
57,IST2 Istanbul Data Center,https://www.datacenters.com/zenlayer-ist2-istanbul
57,ChicagoDC5 Data Center,https://www.datacenters.com/colocation-america-chicagodc5
57,CyberNest NYC,https://www.datacenters.com/cybernest-cybernest-nyc
57,SL1 - Flexential SLC Data Center PoP,https://www.datacenters.com/mod-mission-critical-sl1-flexential-slc-pop
57,CAN1 Guangzhou Data Center,https://www.datacenters.com/zenlayer-can1-guangzhou
57,Beijing Desheng IDC Data Center,https://www.datacenters.com/china-telecom-beijing-desheng-idc
57,MNL2 Manila Data Center,https://www.datacenters.com/zenlayer-mnl2-manila
57,Prime Phoenix - Lower Buckeye #3,https://www.datacenters.com/prime-prime-phoenix-lower-buckeye-3
57,Shanghai Changxin Caobao Road Data Center,https://www.datacenters.com/china-telecom-shanghai-changxin-caobao-road
57,Herndon Data Center,https://www.datacenters.com/cogent-communications-herndon
57,MNL3 Manila Data Center,https://www.datacenters.com/zenlayer-mnl3-manila
57,New Castle Delaware Data Center,https://www.datacenters.com/dastor-llc-new-castle-delaware
57,OM1 - Lightedge Omaha NE Data Center PoP,https://www.datacenters.com/mod-mission-critical-om1-lightedge-omaha-ne-pop
57,"Equinix SV1, SV5 Data Center",https://www.datacenters.com/china-telecom-equinix-sv1-sv5
57,CyberNest Chicago,https://www.datacenters.com/cybernest-cybernest-chicago
57,Miami,https://www.datacenters.com/cybernest-miami
57,Santiago,https://www.datacenters.com/latitude-sh-santiago
57,NPA1 Panama Data Center,https://www.datacenters.com/navegalo-npa1-panama
57,Mombasa MBA02 Data Center,https://www.datacenters.com/digital-realty-mombasa-mba02
57,IAD3 - Ashburn Campus Data Center,https://www.datacenters.com/databank-iad3-ashburn-campus
57,Cyxtera SC8 Data Center,https://www.datacenters.com/china-telecom-cyxtera-sc8
57,Guangdong Huizhou Dongping IDC Data Center,https://www.datacenters.com/china-telecom-guangdong-huizhou-dongping-idc
57,@Silicon Valley Data Center,https://www.datacenters.com/t5-silicon-valley
57,Cyxtera FR7 Data Center,https://www.datacenters.com/china-telecom-cyxtera-fr7
57,MN1 - Cologix Minneapolis Data Center PoP,https://www.datacenters.com/mod-mission-critical-mn1-cologix-minneapolis-pop
57,Jiangsu huai 'an IDC Data Center,https://www.datacenters.com/china-telecom-jiangsu-huai-an-idc
57,SD1 - TierPoint Sioux Falls SD Data Center PoP,https://www.datacenters.com/mod-mission-critical-sd1-tierpoint-sioux-falls-sd-pop
57,Mumbai 7 Data Center,https://www.datacenters.com/ntt-global-mumbai-7
58,Mumbai 7 Data Center,https://www.datacenters.com/ntt-global-mumbai-7
58,DE1 - Coresite DE1 Denver Data Center PoP,https://www.datacenters.com/mod-mission-critical-de1-coresite-de1-denver-pop
58,Cape Town CT1 Data Center,https://www.datacenters.com/digital-realty-cape-town-ct1
58,San Diego II Data Center,https://www.datacenters.com/lightedge-san-diego-ii
58,Beijing Dajiaoting IDC Data Center,https://www.datacenters.com/china-telecom-beijing-dajiaoting-idc
58,Hangzhou Dongxin IDC Data Center,https://www.datacenters.com/china-telecom-hangzhou-dongxin-idc
58,Frankfurt Data Center,https://www.datacenters.com/cogent-communications-frankfurt
58,SG1 Singapore Data Center,https://www.datacenters.com/365-sg1-singapore
58,Providence 1,https://www.datacenters.com/prov-net-irontrust-networks-providence-1-2
58,SEA1 Seattle Data Center,https://www.datacenters.com/hivelocity-sea1-seattle
58,Los Angeles,https://www.datacenters.com/cybernest-los-angeles
58,TPE4 Taipei Data Center,https://www.datacenters.com/zenlayer-tpe4-taipei
58,Shanghai Zhangjiang Data Center,https://www.datacenters.com/telehouse-shanghai-zhangjiang
58,ZUH1 Zhuhai Data Center,https://www.datacenters.com/zenlayer-zuh1-zhuhai
58,Nashville 2 Data Center,https://www.datacenters.com/lumen-nashville-2
58,HORTOLANDIA 2 Data Center,https://www.datacenters.com/ascenty-a-digital-realty-company-hortolandia-2
58,Guangdong Zhuhai IDC Data Center,https://www.datacenters.com/china-telecom-guangdong-zhuhai-idc
58,SHA3 Shanghai Data Center,https://www.datacenters.com/rackspace-sha3-shanghai
58,Guangzhou Accelerator Data Center,https://www.datacenters.com/china-telecom-guangzhou-accelerator
58,New York Ave of the Americas Data Center,https://www.datacenters.com/itel-networks-inc-new-york-ave-of-the-americas
58,Ningbo Zhuang City IDC Data Center,https://www.datacenters.com/china-telecom-ningbo-zhuang-city-idc
58,LA2 - Evocative Data Center PoP,https://www.datacenters.com/mod-mission-critical-la2-evocative-pop
58,Shanghai Zhenru IDC Data Center,https://www.datacenters.com/china-telecom-shanghai-zhenru-idc
58,NYC Data Center,https://www.datacenters.com/24shells-inc-nyc
58,CyrusOne  Wappingers Falls Data Center,https://www.datacenters.com/china-telecom-cyrusone-wappingers-falls
58,Jiangmen Data Center,https://www.datacenters.com/china-telecom-jiangmen
58,Los Angeles,https://www.datacenters.com/vultr-los-angeles
58,Sao Paulo HTL04 Data Center,https://www.datacenters.com/digital-realty-sao-paulo-htl04
58,SND2 - Lightedge San Diego Data Center PoP,https://www.datacenters.com/mod-mission-critical-snd2-lightedge-san-diego-pop
58,Walled Garden - Cams Estate,https://www.datacenters.com/green-colo-ltd-walled-garden-cams-estate
58,Shanghai North IDC Data Center,https://www.datacenters.com/china-telecom-shanghai-north-idc
58,MTL11 Montreal Data Center,https://www.datacenters.com/cologix-mtl11-montreal
58,San Diego B Street Data center,https://www.datacenters.com/cogent-communications-san-diego-b-street
58,SYD1 Sydney Data Center,https://www.datacenters.com/zenlayer-syd1-sydney
58,FUO1 Guangdong Sheng Data Center,https://www.datacenters.com/china-telecom-fuo1-guangdong-sheng
58,YWG2 Winnipeg Data Center,https://www.datacenters.com/les-net-ywg2-winnipeg
58,"NETdepot - Newark, NJ",https://www.datacenters.com/netdepot-netdepot-newark-nj
58,Beijing BEZ Data Center,https://www.datacenters.com/telehouse-beijing-bez
58,NYDC2 - New York Data Center,https://www.datacenters.com/colocation-america-nydc2-new-york
58,VAN1 - Cologix VAN1 Vancouver Data Center PoP,https://www.datacenters.com/mod-mission-critical-van1-cologix-van1-vancouver-pop
59,TLV02 Tel Aviv Data Center,https://www.datacenters.com/edgeconnex-tlv02-tel-aviv
59,Manchester,https://www.datacenters.com/vultr-manchester
59,DAD1 Da Nang Data Center,https://www.datacenters.com/zenlayer-dad1-da-nang
59,Equinix TY3 Data Center,https://www.datacenters.com/china-telecom-equinix-ty3
59,Hefei Telecom Chuangxin Building IDC Data Center,https://www.datacenters.com/china-telecom-hefei-telecom-chuangxin-building-idc
59,Changsha Shigu IDC Data Center,https://www.datacenters.com/china-telecom-changsha-shigu-idc
59,Singapore Data Center,https://www.datacenters.com/11-11-systems-singapore
59,NSUK05 Data Center,https://www.datacenters.com/netshop-isp-nsuk05
59,Beijing BEZ Data Center,https://www.datacenters.com/telehouse-beijing-bez
59,VAN1 - Cologix VAN1 Vancouver Data Center PoP,https://www.datacenters.com/mod-mission-critical-van1-cologix-van1-vancouver-pop
59,Yingtan Data Center,https://www.datacenters.com/china-telecom-yingtan
59,LGCNS Gasan Data Center,https://www.datacenters.com/china-telecom-lgcns-gasan
59,Shanghai East Gate IDC Data Center,https://www.datacenters.com/china-telecom-shanghai-east-gate-idc
59,NA1 - Flexential Franklin TN Data Center PoP,https://www.datacenters.com/mod-mission-critical-na1-flexential-franklin-tn-pop
59,Zhuzhou Huanghe South Road Data Center,https://www.datacenters.com/china-telecom-zhuzhou-huanghe-south-road
59,TLV01 Tel Aviv Data Center,https://www.datacenters.com/edgeconnex-tlv01-tel-aviv
59,IAH2 Houston Data Center,https://www.datacenters.com/enzu-iah2-houston
59,YYZ1 Toronto Data Center,https://www.datacenters.com/zenlayer-yyz1-toronto
59,SFO1 San Francisco Data Center,https://www.datacenters.com/enzu-sfo1-san-francisco
59,Sao Paulo HTL03 Data Center,https://www.datacenters.com/digital-realty-sao-paulo-htl03
59,VNO1 Vilnius Lithuania,https://www.datacenters.com/hivelocity-vno1-vilnius-lithuania
59,BEG1 Belgrade Data Center,https://www.datacenters.com/zenlayer-beg1-belgrade
59,Fresno 2 Data Center,https://www.datacenters.com/lumen-fresno-2
59,ORD1 Chicago Data Center,https://www.datacenters.com/enzu-ord1-chicago
59,Seattle,https://www.datacenters.com/vultr-seattle
59,Sao Paulo,https://www.datacenters.com/vultr-sao-paulo
59,TYO3 Tokyo Data Center,https://www.datacenters.com/zenlayer-tyo3-tokyo
59,Warsaw,https://www.datacenters.com/vultr-warsaw
59,Beijing Yizhuang Yinghai Data Center,https://www.datacenters.com/china-telecom-beijing-yizhuang-yinghai
59,Yunfu IDC Data Center,https://www.datacenters.com/china-telecom-yunfu-idc
59,NETdepot - San Francisco,https://www.datacenters.com/netdepot-netdepot-san-francisco
59,TAM1 - Flexential Tampa North Data Center PoP,https://www.datacenters.com/mod-mission-critical-tam1-flexential-tampa-north-pop
59,FTL1 - Flexential Ft. Lauderdale Data Center PoP,https://www.datacenters.com/mod-mission-critical-ftl1-flexential-ft-lauderdale-pop
59,SNV1 Sunnyvale CA,https://www.datacenters.com/hivelocity-snv1-sunnyvale-ca
59,DFW3 Dallas Data Center,https://www.datacenters.com/enzu-dfw3-dallas
59,Tianfu Hotline 2 Hub Data Center,https://www.datacenters.com/china-telecom-tianfu-hotline-2-hub
59,MN2 - Flexential Chaska MN Data Center PoP,https://www.datacenters.com/mod-mission-critical-mn2-flexential-chaska-mn-pop
59,VAN5 Vancouver Data Center,https://www.datacenters.com/cologix-van5-vancouver
59,HOU2 - Netrality Houston Data Center PoP,https://www.datacenters.com/mod-mission-critical-hou2-netrality-houston-pop
59,Fujian Pudong IDC Data Center,https://www.datacenters.com/china-telecom-fujian-pudong-idc
60,Equinix LA4 Data Center,https://www.datacenters.com/china-telecom-equinix-la4
60,Tampa Data Center,https://www.datacenters.com/cogent-communications-tampa
60,Shanghai Waigaoqiao Data Center,https://www.datacenters.com/china-telecom-shanghai-waigaoqiao
60,SJC2 San Jose Data Center,https://www.datacenters.com/zenlayer-sjc2-san-jose
60,LA2 Digital Realty,https://www.datacenters.com/hivelocity-la2-digital-realty
60,MAA2 Chennai Data Center,https://www.datacenters.com/zenlayer-maa2-chennai
60,CA3 Santa Clara Data Center,https://www.datacenters.com/vantage-ca3-santa-clara
60,Shaoguan Xinhua North IDC Data Center,https://www.datacenters.com/china-telecom-shaoguan-xinhua-north-idc
60,Bangkok 2 Data Center,https://www.datacenters.com/ntt-global-bangkok-2
60,Guangdong Zhongneng Data Center,https://www.datacenters.com/china-telecom-guangdong-zhongneng
60,MNL5 Manila Data Center,https://www.datacenters.com/zenlayer-mnl5-manila
60,SND1 - Databank San Diego Data Center PoP,https://www.datacenters.com/mod-mission-critical-snd1-databank-san-diego-pop
60,CHI2 Chicago Data Center,https://www.datacenters.com/zenlayer-chi2-chicago
60,Guilin IDC Data Center,https://www.datacenters.com/china-telecom-guilin-idc
60,Los Angeles Data Center (Grand Ave),https://www.datacenters.com/xfernet-los-angeles-grand-ave
60,IAD1 Ashburn Data Center,https://www.datacenters.com/enzu-iad1-ashburn
60,VA-3 - Northern Virginia Data Center,https://www.datacenters.com/iron-mountain-va-3-northern-virginia
60,Shenzhen Hongbo IDC Data Center,https://www.datacenters.com/china-telecom-shenzhen-hongbo-idc
60,GDS CD2 Data Center,https://www.datacenters.com/china-telecom-gds-cd2
60,GDS SZ3 Data Center,https://www.datacenters.com/china-telecom-gds-sz3
60,HAN4 Hanoi Data Center,https://www.datacenters.com/zenlayer-han4-hanoi
60,"Washington, DC (IAD1)",https://www.datacenters.com/limestone-networks-washington-dc-iad1
60,Beijing Zhaowei IDC Data Center,https://www.datacenters.com/china-telecom-beijing-zhaowei-idc
60,MIN5 Minneapolis Data Center,https://www.datacenters.com/cologix-min5-minneapolis
60,SAO4 Sao Paulo Data Center,https://www.datacenters.com/zenlayer-sao4-sao-paulo
60,Shanghai Guilin IDC Data Center,https://www.datacenters.com/china-telecom-shanghai-guilin-idc
60,FOR1 Fortaleza Data Center,https://www.datacenters.com/zenlayer-for1-fortaleza
60,SHA3 Shanghai Data Center,https://www.datacenters.com/zenlayer-sha3-shanghai
60,Philadelphia Data Center,https://www.datacenters.com/hivelocity-philadelphia
60,VA-4 - Northern Virginia Data Center,https://www.datacenters.com/iron-mountain-va-4-northern-virginia
60,Austin Data Center,https://www.datacenters.com/logix-austin
60,JFK1 New York Data Center,https://www.datacenters.com/enzu-jfk1-new-york
60,Johannesburg 1 Data Center,https://www.datacenters.com/ntt-global-johannesburg-1
60,Quest Ashburn Data Center,https://www.datacenters.com/quest-technology-management-quest-ashburn
60,Zhuhai Xinxiangzhou IDC Data Center,https://www.datacenters.com/china-telecom-zhuhai-xinxiangzhou-idc
60,MTL12 Montreal Data Center,https://www.datacenters.com/cologix-mtl12-montreal
60,Heilongjian Telecom Data Center,https://www.datacenters.com/china-telecom-heilongjian-telecom
60,COS1 - Rack Nation Costa Rica Data Center PoP,https://www.datacenters.com/mod-mission-critical-cos1-rack-nation-costa-rica-pop
60,Beijing Xidan IDC Data Center,https://www.datacenters.com/china-telecom-beijing-xidan-idc
60,Chengdu 6 Data Center,https://www.datacenters.com/china-telecom-chengdu-6
61,Chengdu Guanghua IDC Data Center,https://www.datacenters.com/china-telecom-chengdu-guanghua-idc
61,Sao Paulo SUM01 Data Center,https://www.datacenters.com/digital-realty-sao-paulo-sum01
61,Guangdong Keyun Data Center,https://www.datacenters.com/china-telecom-guangdong-keyun
61,Sao Paulo PLN01 Data Center,https://www.datacenters.com/digital-realty-sao-paulo-pln01
61,SIN5 Singapore Data Center,https://www.datacenters.com/zenlayer-sin5-singapore
61,Jiangsu Yangzhou Telecom Data Center,https://www.datacenters.com/china-telecom-jiangsu-yangzhou-telecom
61,Melbourne,https://www.datacenters.com/vultr-melbourne
61,Shanghai Haining Data Center,https://www.datacenters.com/china-telecom-shanghai-haining
61,Albany Data Center,https://www.datacenters.com/hivelocity-albany
61,EWR2 Clifton Data Center,https://www.datacenters.com/enzu-ewr2-clifton
61,NSWAS01 Washington DC Data Center,https://www.datacenters.com/netshop-isp-nswas01-washington-dc
61,Xiangyang IDC Data Center,https://www.datacenters.com/china-telecom-xiangyang-idc
61,Suzhou Qianshan Road IDC Data Center,https://www.datacenters.com/china-telecom-suzhou-qianshan-road-idc
61,Chongqing Wulidian IDC Data Center,https://www.datacenters.com/china-telecom-chongqing-wulidian-idc
61,Wuxi Guomai IDC Data Center,https://www.datacenters.com/china-telecom-wuxi-guomai-idc
61,Chaozhou Hub Building Data Center,https://www.datacenters.com/china-telecom-chaozhou-hub-building
61,UK1 United Kingdom Data Center,https://www.datacenters.com/365-uk1-united-kingdom
61,TYO5 Tokyo Data Center,https://www.datacenters.com/zenlayer-tyo5-tokyo
61,Guangdong Huizhou Longhu Data Center,https://www.datacenters.com/china-telecom-guangdong-huizhou-longhu
61,Huzhou Phoenix IDC Data Center,https://www.datacenters.com/china-telecom-huzhou-phoenix-idc
61,SIN4 Singapore Data Center,https://www.datacenters.com/zenlayer-sin4-singapore
61,Luxiang IDC Data Center,https://www.datacenters.com/china-telecom-luxiang-idc
61,Equinix SV3 Data Center,https://www.datacenters.com/china-telecom-equinix-sv3
61,Nice Data Center,https://www.datacenters.com/cogent-communications-nice
61,Jieyang Jidong Data Center,https://www.datacenters.com/china-telecom-jieyang-jidong
61,EZE2 Buenos Aires Data Center,https://www.datacenters.com/zenlayer-eze2-buenos-aires
61,Shanghai Jianan Data Center,https://www.datacenters.com/china-telecom-shanghai-jianan
61,Lianyungang Hailian Road IDC Data Center,https://www.datacenters.com/china-telecom-lianyungang-hailian-road-idc
61,Zhongshan Huoju Cloud Data Center,https://www.datacenters.com/china-telecom-zhongshan-huoju-cloud
61,SJC1 Santa Clara Data Center,https://www.datacenters.com/enzu-sjc1-santa-clara
61,Seoul,https://www.datacenters.com/vultr-seoul
61,MIA2 Miami Data Center,https://www.datacenters.com/enzu-mia2-miami
61,DFW4 Dallas Data Center,https://www.datacenters.com/zenlayer-dfw4-dallas
61,BOG2 Bogota Data Center,https://www.datacenters.com/zenlayer-bog2-bogota
61,Equinix NY8 Data Center,https://www.datacenters.com/china-telecom-equinix-ny8
61,Jilin Telecom Hub Building IDC Center Data Center,https://www.datacenters.com/china-telecom-jilin-telecom-hub-building-idc-center
61,NVA8 Northern Virginia Data Center,https://www.datacenters.com/cyrusone-nva8-northern-virginia
61,JKT7 Jakarta Data Center,https://www.datacenters.com/zenlayer-jkt7-jakarta
61,Toulouse Data Center,https://www.datacenters.com/cogent-communications-toulouse
61,JP1 Tokyo Data Center,https://www.datacenters.com/365-jp1-tokyo
62,Huangshihua Lake IDC Data Center,https://www.datacenters.com/china-telecom-huangshihua-lake-idc
62,PEK4 Beijing Data Center,https://www.datacenters.com/zenlayer-pek4-beijing
62,Athens ATH4 Data Center,https://www.datacenters.com/digital-realty-athens-ath4
62,Beijing-Tianjin Data Center,https://www.datacenters.com/edgeconnex-beijing-tianjin
62,Shanghai Guoding IDC Data Center,https://www.datacenters.com/china-telecom-shanghai-guoding-idc
62,Foshan Shunde IDC Data Center,https://www.datacenters.com/china-telecom-foshan-shunde-idc
62,Nantong Yijiaqiao IDC Data Center,https://www.datacenters.com/china-telecom-nantong-yijiaqiao-idc
62,Xuzhou Cultural Road IDC Data Center,https://www.datacenters.com/china-telecom-xuzhou-cultural-road-idc
62,SHE2 Shenyang Data Center,https://www.datacenters.com/zenlayer-she2-shenyang
62,Taizhou Yangzhou Road IDC Data Center,https://www.datacenters.com/china-telecom-taizhou-yangzhou-road-idc
62,Haikou IDC Data Center,https://www.datacenters.com/china-telecom-haikou-idc
62,Equinix LA2 Data Center,https://www.datacenters.com/china-telecom-equinix-la2
62,Wuxi Dafu IDC Data Center,https://www.datacenters.com/china-telecom-wuxi-dafu-idc
62,Suzhou Zhuhui IDC Data Center,https://www.datacenters.com/china-telecom-suzhou-zhuhui-idc
62,CERNET Data Center,https://www.datacenters.com/china-telecom-cernet
62,Quanzhou Pre-IDC Data Center,https://www.datacenters.com/china-telecom-quanzhou-pre-idc
62,Manchester Data Center,https://www.datacenters.com/11-11-systems-manchester
62,Seoul Data Center,https://www.datacenters.com/telehouse-seoul
62,Mumbai Vikhroli Data Center,https://www.datacenters.com/ntt-global-mumbai-vikhroli
62,MEX3 Mexico City Data Center,https://www.datacenters.com/zenlayer-mex3-mexico-city
62,HAN2 Hanoi Data Center,https://www.datacenters.com/zenlayer-han2-hanoi
62,Daily-Tech Chaolai Data Center,https://www.datacenters.com/china-telecom-daily-tech-chaolai
62,Tangshan IDC Data Center,https://www.datacenters.com/china-telecom-tangshan-idc
62,YYZ3 Toronto Data Center,https://www.datacenters.com/zenlayer-yyz3-toronto
62,Shanghai Lujiazui IDC Data Center,https://www.datacenters.com/china-telecom-shanghai-lujiazui-idc
62,Yibin IDC Data Center,https://www.datacenters.com/china-telecom-yibin-idc
62,Shantou Yuedong IDC Data Center,https://www.datacenters.com/china-telecom-shantou-yuedong-idc
62,ChinaCache Atecsys Data Center,https://www.datacenters.com/china-telecom-chinacache-atecsys
62,Shanghai Nanwaitan Data Center,https://www.datacenters.com/china-telecom-shanghai-nanwaitan
62,Wenzhou Cangnan Chengdong IDC Data Center,https://www.datacenters.com/china-telecom-wenzhou-cangnan-chengdong-idc
62,GDS BJ2 Data Center,https://www.datacenters.com/china-telecom-gds-bj2
62,Bangkok 1 Data Center,https://www.datacenters.com/ntt-global-bangkok-1
62,Foshan Century Interconnect IDC Data Center,https://www.datacenters.com/china-telecom-foshan-century-interconnect-idc
62,Shanghai Shenjia Lane IDC Data Center,https://www.datacenters.com/china-telecom-shanghai-shenjia-lane-idc
62,Equinix LA3 Data Center,https://www.datacenters.com/china-telecom-equinix-la3
62,Guangdong Dongchong Data Center,https://www.datacenters.com/china-telecom-guangdong-dongchong
62,Bangkok 3 Data Center,https://www.datacenters.com/ntt-global-bangkok-3
62,Daily-Tech Guanzhuang Data Center,https://www.datacenters.com/china-telecom-daily-tech-guanzhuang
62,Shiji IDC Data Center,https://www.datacenters.com/china-telecom-shiji-idc
62,MAD2 Madrid Data Center,https://www.datacenters.com/zenlayer-mad2-madrid
63,Nanjing Hexi International IDC Data Center,https://www.datacenters.com/china-telecom-nanjing-hexi-international-idc
63,Jakarta 2 Data Center,https://www.datacenters.com/ntt-global-jakarta-2
63,Hefei Shengquan Road IDC Data Center,https://www.datacenters.com/china-telecom-hefei-shengquan-road-idc
63,MXP1 Milan Italy,https://www.datacenters.com/hivelocity-mxp1-milan-italy
63,PRG1 Prague Data Center,https://www.datacenters.com/zenlayer-prg1-prague
63,Jiangxi Second Hub Data Center,https://www.datacenters.com/china-telecom-jiangxi-second-hub
63,Sao Paulo SUM03 Data Center,https://www.datacenters.com/digital-realty-sao-paulo-sum03
63,NY3 New York City Data Center,https://www.datacenters.com/365-ny3-new-york-city
63,Sao Paulo SUM04  Data Center,https://www.datacenters.com/digital-realty-sao-paulo-sum04
63,Xiaogan Telecom Data Center,https://www.datacenters.com/china-telecom-xiaogan-telecom
63,YYZ1 Toronto Canada,https://www.datacenters.com/hivelocity-yyz1-toronto-canada
63,Osaka 7 Data Center,https://www.datacenters.com/ntt-global-osaka-7
63,Changzhou Qingliang Road IDC Data Center,https://www.datacenters.com/china-telecom-changzhou-qingliang-road-idc
63,Suqian Suyu IDC Data Center,https://www.datacenters.com/china-telecom-suqian-suyu-idc
63,BOG1 Bogota Data Center,https://www.datacenters.com/zenlayer-bog1-bogota
63,The Netherlands,https://www.datacenters.com/openmetal-io-the-netherlands
63,AU1 Alexandria Data Center,https://www.datacenters.com/365-au1-alexandria
63,EZE3 Buenos Aires Data Center,https://www.datacenters.com/zenlayer-eze3-buenos-aires
63,Guangdong West District IDC Center,https://www.datacenters.com/china-telecom-guangdong-west-district-idc-center
63,HKG8 Hong Kong Data Center,https://www.datacenters.com/zenlayer-hkg8-hong-kong
63,Minneapolis Data Center,https://www.datacenters.com/us-signal-minneapolis
63,DFW2 Dallas Data Center,https://www.datacenters.com/zenlayer-dfw2-dallas
63,PAR2 Paris Data Center,https://www.datacenters.com/zenlayer-par2-paris
63,NY8 New York City Data Center,https://www.datacenters.com/365-ny8-new-york-city
63,Scottsdale Data Center,https://www.datacenters.com/11-11-systems-scottsdale
63,MRS1 Marseille Data Center,https://www.datacenters.com/zenlayer-mrs1-marseille
63,ZRH1 Zurich Data Center,https://www.datacenters.com/zenlayer-zrh1-zurich
63,Hangzhou Dongguan IDC Data Center,https://www.datacenters.com/china-telecom-hangzhou-dongguan-idc
63,"IAD6 Washington, D.C. Data Center",https://www.datacenters.com/zenlayer-iad6-washington-d-c
63,HI1 Hillsboro Data Center,https://www.datacenters.com/ntt-global-hi1-hillsboro
63,Noida 1 Data Center,https://www.datacenters.com/ntt-global-noida-1
63,Beijing Wangjing Data Center,https://www.datacenters.com/china-telecom-beijing-wangjing
63,Zhenjiang IDC Data Center,https://www.datacenters.com/china-telecom-zhenjiang-idc
63,Changsha Second Hub Data Center,https://www.datacenters.com/china-telecom-changsha-second-hub
63,Beijing Xierqi IDC Data Center,https://www.datacenters.com/china-telecom-beijing-xierqi-idc
63,Chengdu Xixin West District Data Center,https://www.datacenters.com/china-telecom-chengdu-xixin-west-district
63,Jiaxing Qinghe IDC Data Center,https://www.datacenters.com/china-telecom-jiaxing-qinghe-idc
63,Shangrao Telecom Second Exchange Bureau Data Center,https://www.datacenters.com/china-telecom-shangrao-telecom-second-exchange-bureau
63,SJW1 Shijiazhuang Data Center,https://www.datacenters.com/zenlayer-sjw1-shijiazhuang
63,Foshan Qinren IDC Data Center,https://www.datacenters.com/china-telecom-foshan-qinren-idc
64,LIN1 Milan Italy,https://www.datacenters.com/hivelocity-lin1-milan-italy
64,Jiujiang Hub Building Data Center,https://www.datacenters.com/china-telecom-jiujiang-hub-building
64,CTU1 Sichuan Sheng Data Center,https://www.datacenters.com/china-telecom-ctu1-sichuan-sheng
64,Huanggang Data Center,https://www.datacenters.com/china-telecom-huanggang
64,Sao Paulo SUM02 Data Center,https://www.datacenters.com/digital-realty-sao-paulo-sum02
64,Beijing Shangdi IDC Data Center,https://www.datacenters.com/china-telecom-beijing-shangdi-idc
64,CA3 Vancouver Data Center,https://www.datacenters.com/365-ca3-vancouver
64,JFK2 New York Data Center,https://www.datacenters.com/enzu-jfk2-new-york
64,Yancheng Jiefang North IDC Data Center,https://www.datacenters.com/china-telecom-yancheng-jiefang-north-idc
64,JNB2 Johannesburg Data Center,https://www.datacenters.com/zenlayer-jnb2-johannesburg
64,NBO1 Nairobi Data Center,https://www.datacenters.com/zenlayer-nbo1-nairobi
64,GIG1 Rio De Janeiro Data Center,https://www.datacenters.com/zenlayer-gig1-rio-de-janeiro
64,FRA6 Frankfurt Data Center,https://www.datacenters.com/zenlayer-fra6-frankfurt
64,SIN13 Singapore Data Center,https://www.datacenters.com/zenlayer-sin13-singapore
64,Denver Data Center,https://www.datacenters.com/qts-denver
64,TLV03 Tel Aviv Data Center,https://www.datacenters.com/edgeconnex-tlv03-tel-aviv
64,FLL1 Ft Lauderdale FL,https://www.datacenters.com/hivelocity-fll1-ft-lauderdale-fl
64,Fort Worth Data Center,https://www.datacenters.com/logix-fort-worth
64,Digital Realty NYC1 Data Center,https://www.datacenters.com/china-telecom-digital-realty-nyc1
64,Wenzhou Rui'an Anyang IDC Data Center,https://www.datacenters.com/china-telecom-wenzhou-rui-an-anyang-idc
64,Athens ATH3 Data Center,https://www.datacenters.com/digital-realty-athens-ath3
64,TYO8 Chiba Data Center,https://www.datacenters.com/zenlayer-tyo8-chiba
64,Wuhan Nanxun IDC Data Center,https://www.datacenters.com/china-telecom-wuhan-nanxun-idc
